id_badania,nazwa,opis
2678,Test PCR,Zalecane przy podejrzeniu infekcji.
2679,Holter EKG,Nieinwazyjne i bezbolesne.
2680,Cytologia,Ocena stanu układu krążenia.
2681,Tomografia komputerowa,Wyniki dostępne w ciągu 24 godzin.
2682,Badanie tarczycy,Nieinwazyjne i bezbolesne.
2683,Holter EKG,Ocena stanu układu krążenia.
2684,Badanie moczu,Stosowane w diagnostyce przewlekłych chorób.
2685,Test PCR,Wyniki dostępne w ciągu 24 godzin.
2686,Tomografia komputerowa,Standardowe badanie diagnostyczne.
2687,USG jamy brzusznej,Nieinwazyjne i bezbolesne.
2688,Tomografia komputerowa,Wymaga przygotowania na czczo.
2689,Test alergiczny,Zalecane przy podejrzeniu infekcji.
2690,Gastroskopia,Stosowane w diagnostyce przewlekłych chorób.
2691,Test obciążenia glukozą,Nieinwazyjne i bezbolesne.
2692,Badanie poziomu witaminy D,Standardowe badanie diagnostyczne.
2693,Morfologia krwi,Stosowane w diagnostyce przewlekłych chorób.
2694,Badanie okulistyczne,Ocena stanu układu krążenia.
2695,Badanie poziomu cukru,Nieinwazyjne i bezbolesne.
2696,Badanie okulistyczne,Wskazanie do wykonania w ramach profilaktyki.
2697,RTG klatki piersiowej,Nieinwazyjne i bezbolesne.
2698,Lipidogram,Ocena stanu układu krążenia.
2699,Morfologia krwi,Wyniki dostępne w ciągu 24 godzin.
2700,Kolonoskopia,Standardowe badanie diagnostyczne.
2701,Test obciążenia glukozą,Pomiar funkcji narządów wewnętrznych.
2702,Lipidogram,Wymaga przygotowania na czczo.
2703,Tomografia komputerowa,Zalecane przy podejrzeniu infekcji.
2704,Echo serca,Wyniki dostępne w ciągu 24 godzin.
2705,Badanie przeciwciał,Standardowe badanie diagnostyczne.
2706,Morfologia krwi,Wymaga przygotowania na czczo.
2707,Badanie poziomu witaminy D,Zalecane przy podejrzeniu infekcji.
2708,RTG klatki piersiowej,Zalecane przy podejrzeniu infekcji.
2709,Test obciążenia glukozą,Wymaga przygotowania na czczo.
2710,Badanie kału,Pomiar funkcji narządów wewnętrznych.
2711,Test PCR,Wymaga przygotowania na czczo.
2712,Holter EKG,Stosowane w diagnostyce przewlekłych chorób.
2713,Tomografia komputerowa,Nieinwazyjne i bezbolesne.
2714,Tomografia komputerowa,Wyniki dostępne w ciągu 24 godzin.
2715,Badanie tarczycy,Zalecane przy podejrzeniu infekcji.
2716,USG jamy brzusznej,Stosowane w diagnostyce przewlekłych chorób.
2717,Badanie kału,Ocena stanu układu krążenia.
2718,Morfologia krwi,Standardowe badanie diagnostyczne.
2719,Lipidogram,Standardowe badanie diagnostyczne.
2720,Spirometria,Nieinwazyjne i bezbolesne.
2721,Badanie tarczycy,Wskazanie do wykonania w ramach profilaktyki.
2722,Badanie hormonalne,Standardowe badanie diagnostyczne.
2723,Kolonoskopia,Ocena stanu układu krążenia.
2724,Test alergiczny,Ocena stanu układu krążenia.
2725,EKG,Ocena stanu układu krążenia.
2726,RTG klatki piersiowej,Wskazanie do wykonania w ramach profilaktyki.
2727,Lipidogram,Nieinwazyjne i bezbolesne.
2728,Badanie poziomu cukru,Wyniki dostępne w ciągu 24 godzin.
2729,Badanie moczu,Badanie obrazowe wysokiej rozdzielczości.
2730,Badanie okulistyczne,Pomiar funkcji narządów wewnętrznych.
2731,Morfologia krwi,Standardowe badanie diagnostyczne.
2732,Test obciążenia glukozą,Pomiar funkcji narządów wewnętrznych.
2733,Badanie kału,Wskazanie do wykonania w ramach profilaktyki.
2734,Tomografia komputerowa,Wymaga przygotowania na czczo.
2735,Test alergiczny,Ocena stanu układu krążenia.
2736,USG jamy brzusznej,Wskazanie do wykonania w ramach profilaktyki.
2737,Lipidogram,Nieinwazyjne i bezbolesne.
2738,Badanie kału,Zalecane przy podejrzeniu infekcji.
2739,Badanie moczu,Wymaga przygotowania na czczo.
2740,Lipidogram,Zalecane przy podejrzeniu infekcji.
2741,Morfologia krwi,Stosowane w diagnostyce przewlekłych chorób.
2742,Test alergiczny,Wyniki dostępne w ciągu 24 godzin.
2743,Badanie okulistyczne,Zalecane przy podejrzeniu infekcji.
2744,Lipidogram,Wyniki dostępne w ciągu 24 godzin.
2745,Rezonans magnetyczny,Wymaga przygotowania na czczo.
2746,Badanie okulistyczne,Zalecane przy podejrzeniu infekcji.
2747,Badanie poziomu cukru,Pomiar funkcji narządów wewnętrznych.
2748,Test alergiczny,Wyniki dostępne w ciągu 24 godzin.
2749,EKG,Wymaga przygotowania na czczo.
2750,Badanie tarczycy,Nieinwazyjne i bezbolesne.
2751,Badanie tarczycy,Wskazanie do wykonania w ramach profilaktyki.
2752,Badanie hormonalne,Ocena stanu układu krążenia.
2753,Spirometria,Pomiar funkcji narządów wewnętrznych.
2754,Echo serca,Ocena stanu układu krążenia.
2755,Test PCR,Standardowe badanie diagnostyczne.
2756,Lipidogram,Wymaga przygotowania na czczo.
2757,Test alergiczny,Stosowane w diagnostyce przewlekłych chorób.
2758,Gastroskopia,Nieinwazyjne i bezbolesne.
2759,Badanie poziomu witaminy D,Standardowe badanie diagnostyczne.
2760,Test alergiczny,Ocena stanu układu krążenia.
2761,USG jamy brzusznej,Wskazanie do wykonania w ramach profilaktyki.
2762,Kolonoskopia,Pomiar funkcji narządów wewnętrznych.
2763,EKG,Badanie obrazowe wysokiej rozdzielczości.
2764,Holter EKG,Wskazanie do wykonania w ramach profilaktyki.
2765,Morfologia krwi,Zalecane przy podejrzeniu infekcji.
2766,Echo serca,Stosowane w diagnostyce przewlekłych chorób.
2767,Badanie poziomu witaminy D,Stosowane w diagnostyce przewlekłych chorób.
2768,Badanie moczu,Nieinwazyjne i bezbolesne.
2769,Gastroskopia,Nieinwazyjne i bezbolesne.
2770,RTG klatki piersiowej,Nieinwazyjne i bezbolesne.
2771,Gastroskopia,Badanie obrazowe wysokiej rozdzielczości.
2772,Badanie kału,Wskazanie do wykonania w ramach profilaktyki.
2773,Gastroskopia,Wyniki dostępne w ciągu 24 godzin.
2774,Test PCR,Wyniki dostępne w ciągu 24 godzin.
2775,USG jamy brzusznej,Wskazanie do wykonania w ramach profilaktyki.
2776,Tomografia komputerowa,Wymaga przygotowania na czczo.
2777,Test alergiczny,Pomiar funkcji narządów wewnętrznych.
2778,Lipidogram,Pomiar funkcji narządów wewnętrznych.
2779,Badanie moczu,Badanie obrazowe wysokiej rozdzielczości.
2780,Badanie poziomu cukru,Stosowane w diagnostyce przewlekłych chorób.
2781,Test alergiczny,Wskazanie do wykonania w ramach profilaktyki.
2782,Test obciążenia glukozą,Standardowe badanie diagnostyczne.
2783,Tomografia komputerowa,Pomiar funkcji narządów wewnętrznych.
2784,Gastroskopia,Badanie obrazowe wysokiej rozdzielczości.
2785,Cytologia,Wymaga przygotowania na czczo.
2786,Badanie poziomu cukru,Nieinwazyjne i bezbolesne.
2787,Lipidogram,Badanie obrazowe wysokiej rozdzielczości.
2788,Test obciążenia glukozą,Standardowe badanie diagnostyczne.
2789,Test alergiczny,Wskazanie do wykonania w ramach profilaktyki.
2790,Tomografia komputerowa,Wymaga przygotowania na czczo.
2791,Spirometria,Ocena stanu układu krążenia.
2792,Audiometria,Wyniki dostępne w ciągu 24 godzin.
2793,USG jamy brzusznej,Standardowe badanie diagnostyczne.
2794,Morfologia krwi,Stosowane w diagnostyce przewlekłych chorób.
2795,Kolonoskopia,Wymaga przygotowania na czczo.
2796,Spirometria,Pomiar funkcji narządów wewnętrznych.
2797,Badanie przeciwciał,Pomiar funkcji narządów wewnętrznych.
2798,Echo serca,Wyniki dostępne w ciągu 24 godzin.
2799,Tomografia komputerowa,Zalecane przy podejrzeniu infekcji.
2800,Badanie poziomu cukru,Wyniki dostępne w ciągu 24 godzin.
2801,Badanie kału,Pomiar funkcji narządów wewnętrznych.
2802,Test PCR,Stosowane w diagnostyce przewlekłych chorób.
2803,Badanie poziomu witaminy D,Standardowe badanie diagnostyczne.
2804,RTG klatki piersiowej,Stosowane w diagnostyce przewlekłych chorób.
2805,Test PCR,Wymaga przygotowania na czczo.
2806,Echo serca,Badanie obrazowe wysokiej rozdzielczości.
2807,USG jamy brzusznej,Wyniki dostępne w ciągu 24 godzin.
2808,Badanie hormonalne,Ocena stanu układu krążenia.
2809,RTG klatki piersiowej,Wyniki dostępne w ciągu 24 godzin.
2810,Echo serca,Ocena stanu układu krążenia.
2811,Audiometria,Zalecane przy podejrzeniu infekcji.
2812,Gastroskopia,Wymaga przygotowania na czczo.
2813,Badanie tarczycy,Badanie obrazowe wysokiej rozdzielczości.
2814,Spirometria,Wyniki dostępne w ciągu 24 godzin.
2815,Test alergiczny,Wymaga przygotowania na czczo.
2816,Badanie tarczycy,Standardowe badanie diagnostyczne.
2817,Badanie poziomu cukru,Ocena stanu układu krążenia.
2818,USG jamy brzusznej,Badanie obrazowe wysokiej rozdzielczości.
2819,Test PCR,Wskazanie do wykonania w ramach profilaktyki.
2820,Badanie przeciwciał,Pomiar funkcji narządów wewnętrznych.
2821,Lipidogram,Wyniki dostępne w ciągu 24 godzin.
2822,Lipidogram,Wskazanie do wykonania w ramach profilaktyki.
2823,Rezonans magnetyczny,Ocena stanu układu krążenia.
2824,Test PCR,Wymaga przygotowania na czczo.
2825,Badanie poziomu cukru,Badanie obrazowe wysokiej rozdzielczości.
2826,USG jamy brzusznej,Pomiar funkcji narządów wewnętrznych.
2827,Badanie hormonalne,Wyniki dostępne w ciągu 24 godzin.
2828,Badanie okulistyczne,Zalecane przy podejrzeniu infekcji.
2829,Spirometria,Pomiar funkcji narządów wewnętrznych.
2830,Spirometria,Stosowane w diagnostyce przewlekłych chorób.
2831,Test obciążenia glukozą,Standardowe badanie diagnostyczne.
2832,RTG klatki piersiowej,Nieinwazyjne i bezbolesne.
2833,Badanie tarczycy,Wskazanie do wykonania w ramach profilaktyki.
2834,Badanie okulistyczne,Nieinwazyjne i bezbolesne.
2835,Test obciążenia glukozą,Zalecane przy podejrzeniu infekcji.
2836,Morfologia krwi,Badanie obrazowe wysokiej rozdzielczości.
2837,Gastroskopia,Pomiar funkcji narządów wewnętrznych.
2838,RTG klatki piersiowej,Wskazanie do wykonania w ramach profilaktyki.
2839,Badanie przeciwciał,Badanie obrazowe wysokiej rozdzielczości.
2840,Badanie poziomu cukru,Standardowe badanie diagnostyczne.
2841,Gastroskopia,Wymaga przygotowania na czczo.
2842,Cytologia,Ocena stanu układu krążenia.
2843,Test PCR,Ocena stanu układu krążenia.
2844,RTG klatki piersiowej,Pomiar funkcji narządów wewnętrznych.
2845,RTG klatki piersiowej,Wymaga przygotowania na czczo.
2846,Badanie okulistyczne,Wymaga przygotowania na czczo.
2847,Badanie tarczycy,Wyniki dostępne w ciągu 24 godzin.
2848,Lipidogram,Stosowane w diagnostyce przewlekłych chorób.
2849,Spirometria,Wymaga przygotowania na czczo.
2850,Badanie moczu,Standardowe badanie diagnostyczne.
2851,Badanie poziomu cukru,Wskazanie do wykonania w ramach profilaktyki.
2852,Badanie przeciwciał,Wskazanie do wykonania w ramach profilaktyki.
2853,Badanie hormonalne,Wymaga przygotowania na czczo.
2854,Morfologia krwi,Ocena stanu układu krążenia.
2855,Echo serca,Zalecane przy podejrzeniu infekcji.
2856,Holter EKG,Nieinwazyjne i bezbolesne.
2857,Tomografia komputerowa,Nieinwazyjne i bezbolesne.
2858,Lipidogram,Ocena stanu układu krążenia.
2859,Echo serca,Stosowane w diagnostyce przewlekłych chorób.
2860,Badanie przeciwciał,Wyniki dostępne w ciągu 24 godzin.
2861,Test PCR,Zalecane przy podejrzeniu infekcji.
2862,Badanie poziomu witaminy D,Standardowe badanie diagnostyczne.
2863,Test PCR,Badanie obrazowe wysokiej rozdzielczości.
2864,Badanie tarczycy,Badanie obrazowe wysokiej rozdzielczości.
2865,Badanie przeciwciał,Badanie obrazowe wysokiej rozdzielczości.
2866,Lipidogram,Pomiar funkcji narządów wewnętrznych.
2867,Badanie moczu,Badanie obrazowe wysokiej rozdzielczości.
2868,Test PCR,Pomiar funkcji narządów wewnętrznych.
2869,Badanie hormonalne,Stosowane w diagnostyce przewlekłych chorób.
2870,RTG klatki piersiowej,Ocena stanu układu krążenia.
2871,Echo serca,Wymaga przygotowania na czczo.
2872,Test obciążenia glukozą,Ocena stanu układu krążenia.
2873,Badanie moczu,Wyniki dostępne w ciągu 24 godzin.
2874,Badanie hormonalne,Nieinwazyjne i bezbolesne.
2875,Badanie okulistyczne,Badanie obrazowe wysokiej rozdzielczości.
2876,Badanie okulistyczne,Stosowane w diagnostyce przewlekłych chorób.
2877,Spirometria,Wskazanie do wykonania w ramach profilaktyki.
2878,Badanie poziomu cukru,Standardowe badanie diagnostyczne.
2879,Audiometria,Pomiar funkcji narządów wewnętrznych.
2880,Badanie przeciwciał,Pomiar funkcji narządów wewnętrznych.
2881,Morfologia krwi,Wyniki dostępne w ciągu 24 godzin.
2882,Test obciążenia glukozą,Nieinwazyjne i bezbolesne.
2883,Rezonans magnetyczny,Zalecane przy podejrzeniu infekcji.
2884,Badanie okulistyczne,Wskazanie do wykonania w ramach profilaktyki.
2885,RTG klatki piersiowej,Wyniki dostępne w ciągu 24 godzin.
2886,Badanie przeciwciał,Badanie obrazowe wysokiej rozdzielczości.
2887,Lipidogram,Zalecane przy podejrzeniu infekcji.
2888,Holter EKG,Ocena stanu układu krążenia.
2889,Badanie hormonalne,Wskazanie do wykonania w ramach profilaktyki.
2890,Morfologia krwi,Ocena stanu układu krążenia.
2891,Badanie poziomu cukru,Wymaga przygotowania na czczo.
2892,Tomografia komputerowa,Standardowe badanie diagnostyczne.
2893,Test PCR,Zalecane przy podejrzeniu infekcji.
2894,Badanie poziomu cukru,Nieinwazyjne i bezbolesne.
2895,Test obciążenia glukozą,Standardowe badanie diagnostyczne.
2896,Echo serca,Wymaga przygotowania na czczo.
2897,Test obciążenia glukozą,Stosowane w diagnostyce przewlekłych chorób.
2898,Tomografia komputerowa,Badanie obrazowe wysokiej rozdzielczości.
2899,Badanie poziomu witaminy D,Zalecane przy podejrzeniu infekcji.
2900,Badanie hormonalne,Stosowane w diagnostyce przewlekłych chorób.
2901,Holter EKG,Nieinwazyjne i bezbolesne.
2902,Echo serca,Zalecane przy podejrzeniu infekcji.
2903,Holter EKG,Nieinwazyjne i bezbolesne.
2904,Lipidogram,Pomiar funkcji narządów wewnętrznych.
2905,Test PCR,Wymaga przygotowania na czczo.
2906,Test PCR,Wymaga przygotowania na czczo.
2907,Badanie tarczycy,Zalecane przy podejrzeniu infekcji.
2908,Badanie tarczycy,Standardowe badanie diagnostyczne.
2909,Holter EKG,Ocena stanu układu krążenia.
2910,Gastroskopia,Stosowane w diagnostyce przewlekłych chorób.
2911,Test alergiczny,Nieinwazyjne i bezbolesne.
2912,Badanie poziomu cukru,Stosowane w diagnostyce przewlekłych chorób.
2913,Gastroskopia,Nieinwazyjne i bezbolesne.
2914,Morfologia krwi,Wymaga przygotowania na czczo.
2915,Badanie okulistyczne,Stosowane w diagnostyce przewlekłych chorób.
2916,Holter EKG,Wymaga przygotowania na czczo.
2917,USG jamy brzusznej,Wymaga przygotowania na czczo.
2918,Kolonoskopia,Wyniki dostępne w ciągu 24 godzin.
2919,Badanie hormonalne,Stosowane w diagnostyce przewlekłych chorób.
2920,Badanie okulistyczne,Standardowe badanie diagnostyczne.
2921,EKG,Wyniki dostępne w ciągu 24 godzin.
2922,Cytologia,Stosowane w diagnostyce przewlekłych chorób.
2923,Badanie poziomu witaminy D,Ocena stanu układu krążenia.
2924,Badanie tarczycy,Standardowe badanie diagnostyczne.
2925,Badanie poziomu cukru,Stosowane w diagnostyce przewlekłych chorób.
2926,Tomografia komputerowa,Zalecane przy podejrzeniu infekcji.
2927,Badanie poziomu witaminy D,Pomiar funkcji narządów wewnętrznych.
2928,Holter EKG,Wskazanie do wykonania w ramach profilaktyki.
2929,Badanie moczu,Standardowe badanie diagnostyczne.
2930,Cytologia,Wyniki dostępne w ciągu 24 godzin.
2931,Badanie poziomu witaminy D,Badanie obrazowe wysokiej rozdzielczości.
2932,Tomografia komputerowa,Wyniki dostępne w ciągu 24 godzin.
2933,Badanie kału,Badanie obrazowe wysokiej rozdzielczości.
2934,Spirometria,Wyniki dostępne w ciągu 24 godzin.
2935,Badanie hormonalne,Wymaga przygotowania na czczo.
2936,RTG klatki piersiowej,Nieinwazyjne i bezbolesne.
2937,Badanie okulistyczne,Zalecane przy podejrzeniu infekcji.
2938,Badanie tarczycy,Badanie obrazowe wysokiej rozdzielczości.
2939,EKG,Ocena stanu układu krążenia.
2940,Echo serca,Badanie obrazowe wysokiej rozdzielczości.
2941,Morfologia krwi,Ocena stanu układu krążenia.
2942,Badanie przeciwciał,Ocena stanu układu krążenia.
2943,Badanie przeciwciał,Wyniki dostępne w ciągu 24 godzin.
2944,Badanie hormonalne,Wymaga przygotowania na czczo.
2945,Badanie hormonalne,Zalecane przy podejrzeniu infekcji.
2946,Kolonoskopia,Badanie obrazowe wysokiej rozdzielczości.
2947,Test obciążenia glukozą,Standardowe badanie diagnostyczne.
2948,EKG,Ocena stanu układu krążenia.
2949,Badanie przeciwciał,Wyniki dostępne w ciągu 24 godzin.
2950,Test PCR,Stosowane w diagnostyce przewlekłych chorób.
2951,Audiometria,Nieinwazyjne i bezbolesne.
2952,Badanie przeciwciał,Badanie obrazowe wysokiej rozdzielczości.
2953,USG jamy brzusznej,Pomiar funkcji narządów wewnętrznych.
2954,Morfologia krwi,Wymaga przygotowania na czczo.
2955,Badanie tarczycy,Standardowe badanie diagnostyczne.
2956,EKG,Wskazanie do wykonania w ramach profilaktyki.
2957,RTG klatki piersiowej,Stosowane w diagnostyce przewlekłych chorób.
2958,Rezonans magnetyczny,Ocena stanu układu krążenia.
2959,Badanie przeciwciał,Wyniki dostępne w ciągu 24 godzin.
2960,RTG klatki piersiowej,Wskazanie do wykonania w ramach profilaktyki.
2961,RTG klatki piersiowej,Wymaga przygotowania na czczo.
2962,Morfologia krwi,Badanie obrazowe wysokiej rozdzielczości.
2963,Badanie przeciwciał,Badanie obrazowe wysokiej rozdzielczości.
2964,RTG klatki piersiowej,Badanie obrazowe wysokiej rozdzielczości.
2965,Badanie przeciwciał,Zalecane przy podejrzeniu infekcji.
2966,Badanie tarczycy,Nieinwazyjne i bezbolesne.
2967,Badanie poziomu cukru,Nieinwazyjne i bezbolesne.
2968,Spirometria,Nieinwazyjne i bezbolesne.
2969,Badanie poziomu witaminy D,Ocena stanu układu krążenia.
2970,Holter EKG,Nieinwazyjne i bezbolesne.
2971,Badanie przeciwciał,Wyniki dostępne w ciągu 24 godzin.
2972,Gastroskopia,Badanie obrazowe wysokiej rozdzielczości.
2973,Kolonoskopia,Standardowe badanie diagnostyczne.
2974,Badanie hormonalne,Standardowe badanie diagnostyczne.
2975,Badanie tarczycy,Nieinwazyjne i bezbolesne.
2976,Spirometria,Badanie obrazowe wysokiej rozdzielczości.
2977,Badanie hormonalne,Stosowane w diagnostyce przewlekłych chorób.
2978,Kolonoskopia,Stosowane w diagnostyce przewlekłych chorób.
2979,Tomografia komputerowa,Wskazanie do wykonania w ramach profilaktyki.
2980,Badanie przeciwciał,Wyniki dostępne w ciągu 24 godzin.
2981,USG jamy brzusznej,Zalecane przy podejrzeniu infekcji.
2982,Lipidogram,Badanie obrazowe wysokiej rozdzielczości.
2983,Morfologia krwi,Ocena stanu układu krążenia.
2984,Test obciążenia glukozą,Zalecane przy podejrzeniu infekcji.
2985,Audiometria,Stosowane w diagnostyce przewlekłych chorób.
2986,Badanie poziomu cukru,Zalecane przy podejrzeniu infekcji.
2987,Tomografia komputerowa,Wskazanie do wykonania w ramach profilaktyki.
2988,Badanie poziomu cukru,Ocena stanu układu krążenia.
2989,Rezonans magnetyczny,Standardowe badanie diagnostyczne.
2990,Holter EKG,Standardowe badanie diagnostyczne.
2991,Spirometria,Nieinwazyjne i bezbolesne.
2992,Morfologia krwi,Wymaga przygotowania na czczo.
2993,Badanie poziomu witaminy D,Zalecane przy podejrzeniu infekcji.
2994,Badanie tarczycy,Standardowe badanie diagnostyczne.
2995,Badanie przeciwciał,Nieinwazyjne i bezbolesne.
2996,Lipidogram,Wymaga przygotowania na czczo.
2997,Badanie hormonalne,Wyniki dostępne w ciągu 24 godzin.
2998,Test alergiczny,Wyniki dostępne w ciągu 24 godzin.
2999,Badanie moczu,Pomiar funkcji narządów wewnętrznych.
3000,Badanie poziomu witaminy D,Ocena stanu układu krążenia.
